student_id_number,term_code,class_nbr,completed_flag,official_grade,acad_plan,hours_carried
40989,1,5350,0,DROP,BS1901,12
40989,1,5243,1,A,BS1901,12
41004,2,8287,1,C+,BS8156,16
41195,4,4975,1,B,BS2127,11
41195,4,5091,0,DROP,BS2127,11
41214,1,6123,0,FS,ND1201,14
41214,3,6132,0,FN,ND1201,14
37542,2,6437,1,B+,BB6125,19
37774,1,5244,0,DROP,BS2126,18
37774,1,5241,0,WP,BS2126,18
38318,1,6144,0,F,BS6922,16
38318,2,6491,1,C,BS6922,17
38513,2,5241,0,DROP,BS2522,15
38513,2,5068,1,A,BS2522,15
38540,6,11685,1,A,BS1203,7
79321,3,9889,0,FS,BS6472,13
79313,2,11754,1,A-,BS1203,6
38780,2,5185,0,DROP,ND1112,14
38780,2,5068,1,D,ND1112,14
79549,1,8831,1,C,ND0210,14
39209,4,4976,0,DROP,BS2127,16
39209,4,4974,1,D,BS2127,16
39255,3,6512,0,FS,BA4254,7
39255,1,8832,0,WN,BA4254,13
39959,2,6458,1,A,BS7263,14
40167,1,8404,1,C,ND1206,8.5
40180,2,8287,1,C-,BS7256,13.5
77555,1,9785,1,B,BA2129,15
40626,5,7887,1,B-,ND1201,15
40852,1,5249,1,B-,BS7274,16
40852,1,5342,0,DROP,BS7274,16
77569,6,4647,0,DROP,BS2126,10
77569,6,4645,1,B-,BS2126,10
77569,1,8412,1,B-,ND1201,7
40887,1,6131,1,B-,BA4412,16
40890,1,5241,1,A,BS2120,17
40890,1,5245,0,DROP,BS2120,17
40891,1,8402,0,WP,BA5050,17
40899,5,6618,0,DROP,BS3331,15
40899,5,6615,1,B,BS3331,15
83823,3,6508,0,WF,BS0411,17
83823,4,6267,1,B+,BS0411,4
41090,1,5249,1,C,BS2127,13
41090,1,5342,0,DROP,BS2127,13
83815,2,11754,1,D,ND1205,7
77625,1,5242,1,B,BS7252,14
77625,1,5407,0,DROP,BS7252,14
41109,1,6180,1,B-,BS8122,17
41112,2,6444,1,A,BM5107,19
41113,2,6444,1,A,BM5107,19
41123,2,6493,1,B+,BM5107,18
37638,2,5184,0,DROP,BS7260,17
37638,2,5068,1,C,BS7260,17
37644,1,5244,0,DROP,BS2127,19
37644,1,5241,1,B-,BS2127,19
37657,2,6432,1,A,ND8837,12
37658,1,6180,1,A,BS2121,16
37667,1,5242,1,A,BS1925,19
37667,1,5346,0,DROP,BS1925,19
37681,1,6167,1,B,BS3310,15
37683,3,6510,1,B,BC5370,14
37684,1,6155,1,A,BB6125,16
37780,4,6267,1,B+,BS8119,16
37783,1,6189,1,A,BS8122,17
37793,2,13940,1,B-,BM5107,18.5
37792,2,13940,1,B-,BM5107,18.5
37794,2,8298,1,D+,BA4201,17
37794,1,8408,0,WF,BA4201,21
37798,1,9783,1,C,ND1206,14
37996,2,8300,1,D+,ND1112,13
37996,3,6504,0,WP,ND1112,11
78149,5,12560,1,A,BS1203,6
38011,3,6091,1,A,BA1912,16
83934,2,5069,0,DROP,BS2121,15
83934,2,5067,0,WP,BS2121,15
78147,1,8833,1,D,BA4203,16
38025,2,6486,1,B,BB6121,19
38227,2,8303,1,C,BS2507,11
38237,1,8832,1,B-,ND1206,16
38244,2,6444,1,A,BF5198,20
38250,2,5073,0,DROP,BS7251,16.5
38250,1,5345,0,DROP,BS7251,14
38250,2,5071,1,D-,BS7251,16.5
38250,1,5242,1,D+,BS7251,14
38252,3,6098,0,WP,BS7257,16
38252,1,6123,0,WP,BS7257,15
38252,4,11052,1,B,BS7257,16.5
38251,3,6098,0,WP,BS7257,16
38251,1,6123,0,WP,BS7257,15
38251,4,11052,1,B,BS7257,16.5
38269,1,8828,1,B+,BA2129,17
38272,1,5343,0,DROP,BS2126,17
38272,1,5250,1,C,BS2126,17
38460,1,8412,1,C,BS8167,16
38464,1,6175,1,A,BS6308,18
38466,2,6497,0,WF,ND8838,15
38467,1,5249,0,WP,BS7252,11
38467,1,5342,0,DROP,BS7252,11
38473,3,6613,1,C-,BA4253,11
38480,1,9786,1,D-,BS8100,17
38480,2,8285,1,B-,BS8100,17
38480,3,6251,1,A,BS8100,13
38706,1,5350,0,DROP,BS8122,16
38706,1,5243,1,A,BS8122,16
38715,4,6274,0,WP,BA5232,20
38731,5,6615,1,D-,BS7260,16
38731,5,6620,0,DROP,BS7260,16
38915,1,6167,1,A,BB6125,15
38920,1,8404,1,C,BS6260,16
38921,2,8303,0,WP,BS8100,15
38934,1,8406,1,C+,ND1206,14
38954,1,6171,1,B,BA4101,13
38963,1,6185,1,A,BC5370,18
38965,2,6441,1,A-,BS6357,15
39157,1,5242,1,A,BS2121,15
39157,1,5346,0,DROP,BS2121,15
39160,2,8298,1,C+,BA5215,17
39164,1,5241,1,A,BS8122,16
39164,1,5245,0,DROP,BS8122,16
39165,1,5345,0,DROP,BS7252,14.5
39165,1,5242,1,B,BS7252,14.5
39168,2,5240,0,DROP,BS7252,16
39168,2,5067,1,C+,BS7252,16
39177,3,6504,1,B,BS5327,16
39177,1,9784,1,D,BS5327,16
39182,2,5241,0,DROP,BS8171,16
39182,2,5068,1,C-,BS8171,16
39186,1,8402,0,WP,BA4101,17
39191,1,9786,1,B-,ND1201,16
39195,1,6159,1,A-,BM5115,17
39398,1,8409,1,B-,BS6470,18
39404,2,6454,1,B-,ND0210,15
39622,1,8402,1,B,BB6127,17
39627,3,5065,0,DROP,BA3311,12
39627,2,5240,0,DROP,BA3311,14
39627,2,5067,0,WP,BA3311,14
39627,3,5060,0,F,BA3311,12
39631,1,6144,1,A-,BS6306,15
39633,1,6120,1,D,BS6468,16
39642,1,8833,1,A-,ND8142,14
39643,1,8407,1,C,BS5327,13
39643,4,4974,1,C,BS8171,11
39643,4,5125,0,DROP,BS8171,11
39666,1,6127,1,B+,BS6233,16
39859,2,5241,0,DROP,BS2121,16
39859,2,5068,1,B-,BS2121,16
39862,2,5241,0,DROP,BS8122,18
39862,2,5068,1,C,BS8122,18
39865,1,6121,0,F,BS2522,15
39870,1,5244,0,DROP,BS6472,16
39870,1,5241,1,A-,BS6472,16
39874,1,5241,1,B,BS2121,16
39874,1,5245,0,DROP,BS2121,16
39875,1,6178,1,B-,BA4253,9
39875,2,8298,1,B,BA4253,16
39878,1,8402,1,A-,BS6308,14
39888,1,8402,1,B-,BS2121,15
39894,6,5507,0,FS,ND8835,18
39900,1,5243,1,B,BS3316,14
39900,1,5351,0,DROP,BS3316,14
39907,1,6156,1,A,BS6924,15
39913,4,6267,1,B,ND8835,17
40106,1,8409,1,D+,BS6361,17
40106,2,8299,1,D+,BS6361,19
40110,2,6454,1,A-,ND0210,17
40121,2,6471,1,A,BS7257,20
40137,3,6517,0,WP,BS7269,16
40137,6,5810,0,WP,BS7270,13
40136,3,6517,0,WP,BS7269,16
40136,6,5810,0,WP,BS7270,13
40138,2,6505,1,C,BS7251,12
40139,2,9445,1,A,BC5370,15
40339,1,6138,1,B,ND5368,18
40344,1,8402,1,C+,BS5327,16
40346,2,6464,1,A,BA2110,14
88682,2,5073,0,DROP,BS7252,15
88682,2,5071,1,B,BS7252,15
40356,2,8302,0,WP,BS6308,17
40357,3,5067,1,C+,BS8122,18
40357,3,5160,0,DROP,BS8122,18
40357,1,6167,0,WN,BS8122,17
40357,2,6433,1,C,BS8122,16
40364,3,5064,0,DROP,BS2121,16
40364,3,5060,1,A-,BS2121,16
40370,3,6508,1,C+,BJ6906,19
40371,1,5348,0,DROP,BS7257,17
40371,1,5243,1,D-,BS7257,17
40372,1,5243,0,WP,ND1201,14
40372,2,5068,1,C,ND1201,14
40372,1,5349,0,DROP,ND1201,14
40372,2,5222,0,DROP,ND1201,14
40386,1,6157,1,A,BJ6906,17
40566,2,6460,1,B,ND5368,15
40609,1,5242,0,WP,BS8122,18
40609,1,5347,0,DROP,BS8122,18
40794,2,5071,0,WP,BS7253,15
40794,2,5073,0,DROP,BS7253,15
40821,2,8285,0,WP,BA5290,17
86814,4,4974,1,B,BS3321,13
86814,4,4977,0,DROP,BS3321,13
40839,1,8412,0,F,ND1206,13
40839,2,8300,0,F,ND1206,16
40846,1,8833,1,B+,BS6468,17
41017,2,5072,1,C,BS2127,16
41017,1,5249,0,WP,BS2127,14
41017,1,6121,1,B,BS2127,14
41017,2,5074,0,DROP,BS2127,16
41017,1,5342,0,DROP,BS2127,14
41034,2,8285,1,B,ND1201,16
41037,5,7873,1,A-,BS6468,17
41037,1,6121,1,B,BS6468,15
41039,2,5071,0,WP,BS3312,16
41039,1,5348,0,DROP,BS3312,15
41039,1,5243,1,D+,BS3312,15
41039,2,5073,0,DROP,BS3312,16
41050,1,5249,1,B-,BS2127,7
41050,1,5342,0,DROP,BS2127,7
41052,1,5249,1,B+,BS2121,15
41052,1,5342,0,DROP,BS2121,15
41057,1,5243,1,C-,ND1220,13
41057,1,5350,0,DROP,ND1220,13
41071,5,7878,1,C+,BA5230,15
37575,1,9787,1,B,ND1201,13
37575,2,5068,0,WP,BS2121,17
37575,2,5241,0,DROP,BS2121,17
37584,2,6460,1,B+,BS2121,17
37599,1,8831,1,B,BC5363,16
37610,1,8831,1,B-,BC5363,15
37613,1,9783,1,B-,BS7269,21
37612,1,9783,1,B-,BS7269,21
37817,1,8402,1,B-,BA4253,19
37822,2,6478,1,B-,BS7257,13
37825,2,5073,0,DROP,BS7257,17
37825,2,5071,1,C,BS7257,17
37848,1,5242,1,D-,BS2507,15
37848,1,5347,0,DROP,BS2507,15
37849,1,5250,1,C+,ND8839,19
37849,1,5343,0,DROP,ND8839,19
37854,2,6441,1,A,BS2127,16
38043,4,5937,1,A-,BS7257,16
38048,1,6160,1,B+,ND8839,15
38055,1,9783,1,C,BA4412,17
38084,1,6120,1,A-,BB6121,15
45270,1,8832,1,B,BS5327,16
45280,3,6504,1,B+,BC5372,19
45282,1,9786,1,C+,ND1206,16
45290,2,13940,1,D,BM5107,17
45290,3,6613,1,C,BM5107,20
45295,2,5074,0,DROP,BS2121,17
45295,2,5072,1,C-,BS2121,17
45296,3,6510,1,B+,BC5363,17
45306,2,5241,0,DROP,BS8122,15
45306,2,5068,1,B+,BS8122,15
45307,1,9782,1,B+,BS5327,17
45308,2,5184,0,DROP,BS8122,12
45308,2,5068,1,B-,BS8122,12
42309,1,5249,1,C,BS2127,16
42309,1,5342,0,DROP,BS2127,16
42317,3,6510,0,WP,BS8122,14
42326,1,8831,1,C,BA4101,17
42332,3,6508,1,B,BS8109,13
42331,3,6508,1,B,BS8109,13
80688,2,11754,1,A,BS1203,13
42364,1,9787,1,A-,BA4101,18
42546,1,8834,1,B-,ND6603,16
42563,3,5062,0,WP,BS6309,15
42563,3,5168,0,DROP,BS6309,15
42583,1,5243,1,C,BS2127,14
42583,1,5351,0,DROP,BS2127,14
42584,5,7538,1,A-,BJ6906,16
42782,1,6165,1,A-,BS2127,17
42793,1,8406,1,C,ND1201,14
42807,1,9784,1,C+,BB6156,16
80710,1,12081,1,A,BS1203,3
42823,1,8831,1,A-,BC5373,17
42833,2,5071,1,B+,BS6177,17
42833,2,5073,0,DROP,BS6177,17
43024,1,8831,1,C+,ND1207,16
43025,2,5067,1,C,BS7253,16
43025,2,5240,0,DROP,BS7253,16
43037,2,6451,1,B+,BC5373,15
43253,1,9783,0,WP,ND1206,13
43264,1,5243,1,B-,BS6472,16
43264,1,5349,0,DROP,BS6472,16
43266,1,6119,1,C,ND5368,15
43266,2,8285,1,B,ND5368,16
43273,5,6623,1,C,BS8100,16
43273,5,6716,0,DROP,BS8100,16
43273,4,5143,0,DROP,BS8100,16
43273,4,4974,1,D,BS8100,16
43278,4,6267,1,B-,BS8122,18
43279,1,5342,0,DROP,BS3310,14
43279,1,5249,1,C,BS3310,14
43282,1,5344,0,DROP,BS7257,17.5
43282,1,5242,1,A-,BS7257,17.5
43288,1,6134,1,A-,BS2522,16
43485,2,8300,1,C-,ND6603,17
43485,1,9784,0,WP,ND6603,16
80727,3,6511,1,B+,BS7269,13
43489,3,6508,0,F,BC5363,16
43489,1,8404,0,WP,BC5363,18
43489,2,8299,1,D,BC5363,16
43501,1,9786,1,B,BS4242,17
43502,1,5343,0,DROP,BS8171,18
43502,1,5250,1,B-,BS8171,18
43505,1,6188,1,A-,BJ6907,12
43512,5,6617,1,C,BS8100,12
43512,5,6725,0,DROP,BS8100,12
43524,2,5222,0,DROP,BS7252,16
43524,2,5068,1,A-,BS7252,16
43527,3,5161,0,DROP,ND8839,16
43527,2,6451,1,B-,ND8839,17
43527,3,5068,1,D+,ND8839,16
43530,1,6121,1,B+,BS4235,17
43531,2,8294,1,B-,BS6470,16
43721,1,9784,1,C,ND8839,16
43724,1,9785,1,C,ND8837,17
43727,1,9785,0,WP,ND8837,16
43727,5,7543,1,B,BC5363,18
43727,3,6504,1,B-,ND8837,13
43727,4,5932,0,WP,ND8837,18
43727,1,6120,1,D+,ND8837,16
43757,3,5065,0,DROP,BS7254,14
43757,3,5060,1,C-,BS7254,14
43763,1,8403,1,D-,ND1201,16
43764,1,6134,1,A,BA4201,16
43766,2,5070,0,DROP,BS2522,16
43766,2,5067,1,C-,BS2522,16
43771,1,8830,1,C-,ND1105,14
43771,2,13940,1,C+,ND1105,20
43953,2,5185,0,DROP,BS7257,15
43953,2,5068,1,A-,BS7257,15
43980,2,6461,1,B,ND8835,15
43981,1,6177,1,A-,BS7256,19
43989,1,5249,1,C+,ND8839,16
43989,1,5342,0,DROP,ND8839,16
88688,2,5240,0,DROP,BS2121,15
88688,2,5067,1,C-,BS2121,15
44001,1,6189,1,A,ND1206,15
89569,2,8301,1,A,BS4242,14
44006,2,8285,1,B+,BS5327,17
44012,2,6491,1,B+,BB6125,15
44188,3,6119,1,A,BA4101,15
44189,1,6120,1,C+,ND1201,12.5
44199,1,5243,1,D,BS2127,15
44199,1,5351,0,DROP,BS2127,15
44202,1,5244,0,DROP,BS2127,18
44202,1,5241,1,A,BS2127,18
44210,3,5060,1,C+,BS8122,14
44210,3,5063,0,DROP,BS8122,14
44210,1,8414,1,B-,BS8122,16
44213,3,5063,0,DROP,BA4101,17
44213,3,5060,1,C+,BA4101,17
44217,1,5350,0,DROP,BS2127,16
44217,1,5243,1,B+,BS2127,16
44219,1,9787,1,B-,BS8119,16
44229,3,6511,0,FS,BJ6906,17
44242,1,12082,1,C,BC2209,6
44243,3,5060,1,D,ND1105,15.5
44243,3,5065,0,DROP,ND1105,15.5
44439,1,8831,1,C-,BA4203,16
44446,1,8832,1,C,BB6126,15
44447,5,7879,0,WF,BS8100,17
44447,6,5944,1,B-,BS8100,14
44462,1,8833,1,B-,BA5232,13
44466,1,8831,1,D+,ND6603,13
44466,2,13940,1,B-,ND6603,13
44467,1,8402,1,A-,ND1206,15
44472,3,6504,1,B,BA4253,19
44475,1,5341,0,DROP,BS6472,13
44475,1,5248,1,B,BS6472,13
44663,3,5061,1,C-,BS7260,16
44663,3,5166,0,DROP,BS7260,16
44666,3,6616,1,B-,BA4253,17
44666,1,8831,0,WF,BA4253,16
44666,2,8299,1,D,BA4253,16
44674,2,5071,1,C-,ND8839,16
44674,2,5073,0,DROP,ND8839,16
44674,1,5349,0,DROP,ND8839,15
44674,3,5161,0,DROP,ND8839,13
44674,1,5243,1,C-,ND8839,15
44674,3,5068,1,C,ND8839,13
44674,1,6121,1,A-,ND8839,15
44681,1,5341,0,DROP,BS7257,16.5
44681,1,5248,1,A,BS7257,16.5
44701,1,6156,1,B,BS8167,15
41440,1,5243,1,B,BA3331,15
41440,1,5349,0,DROP,BA3331,15
41446,2,5184,0,DROP,BS7257,17
41446,4,4978,1,B,BS7257,19
41446,2,5068,1,C,BS7257,17
41446,4,4980,0,DROP,BS7257,19
41451,2,6434,1,B,ND1105,16
41451,1,8408,1,D+,ND1105,15
41455,1,8832,1,C+,ND1206,14
67836,6,5516,1,A-,ND0610,16
41463,1,5243,1,D-,BS2121,14
41463,1,5350,0,DROP,BS2121,14
41463,2,5074,0,DROP,BA4253,20
41463,2,5072,0,WP,BA4253,20
41465,1,5249,1,D,BS2522,15
41465,2,5071,1,C-,BS2522,19
41465,1,5342,0,DROP,BS2522,15
41465,2,5073,0,DROP,BS2522,19
41475,1,8833,1,B,BS8119,16
41672,3,6510,1,B+,BA4252,18
41689,2,5241,0,DROP,BS7252,16
41689,2,5068,1,D-,BS7252,16
41688,2,5241,0,DROP,BS7252,16
41688,2,5068,1,D-,BS7252,16
41693,1,6138,1,B-,ND8839,17
41897,1,8414,1,D+,BS7269,13
41896,1,8414,1,D+,BS7269,13
83970,5,7886,1,B-,BA4221,16
41901,1,5351,0,DROP,BS7252,16.5
41901,1,5243,1,A-,BS7252,16.5
41902,1,6162,1,B-,ND8837,12
41903,2,8287,1,B-,BS7269,13
41905,2,8303,1,B,ND6603,17
41916,2,8285,1,B+,ND8835,16
41931,1,8831,1,B+,ND6603,16
41946,1,5242,1,B-,BS7252,14.5
41946,1,5345,0,DROP,BS7252,14.5
42132,2,8298,1,C,BC5363,13
42152,1,6122,1,B,ND5368,12
83853,2,5241,0,DROP,BB6132,15.5
83853,2,5068,1,C,BB6132,15.5
42161,1,5246,0,DROP,BS7254,18
42161,1,5241,1,C+,BS7254,18
42165,1,5243,1,A,BS2127,12
42165,1,5348,0,DROP,BS2127,12
42166,1,5346,0,DROP,BS8171,15
42166,1,5242,1,C,BS8171,15
42172,1,5349,0,DROP,BS2121,16
42172,1,5243,1,A,BS2121,16
42187,1,6171,1,B+,BA4101,18
42368,1,5243,1,C+,ND1105,17
42368,1,5350,0,DROP,ND1105,17
42376,1,5241,1,C,BS2522,16
42376,1,5244,0,DROP,BS2522,16
42383,2,5222,0,DROP,BS2121,18
42383,2,5068,1,D+,BS2121,18
42384,2,5070,0,DROP,BS7254,18
42384,2,5067,1,B-,BS7254,18
42387,1,5242,1,B,BS2127,16
42387,1,5347,0,DROP,BS2127,16
42388,2,8299,1,C,BS6470,18
42395,2,8285,1,D+,BA5050,15
90405,2,5241,0,DROP,BA4101,16
90405,2,5068,1,A,BA4101,16
42413,1,5346,0,DROP,BS7252,17
42413,1,5242,1,A,BS7252,17
42414,2,5185,0,DROP,BS2127,16
42414,2,5068,1,C,BS2127,16
94005,1,11991,1,B+,BS1203,7
42610,1,6189,1,A,BS3321,15
42622,3,6505,0,WP,BS4238,14
42623,2,8303,1,B-,ND0410,13
42626,2,8300,1,B,BS7270,17.5
42627,1,8402,1,A-,BS6308,20
42631,2,6468,1,A-,BF5154,18
42631,5,7873,1,B,BF5154,20
42630,2,6468,1,A-,BF5154,18
42630,5,7873,1,B,BF5154,20
42633,2,5073,0,DROP,BS2127,16
42633,1,5243,1,D+,ND0407,15
42633,2,5071,1,C-,BS2127,16
42633,1,5348,0,DROP,ND0407,15
42644,2,5067,0,WP,BS7260,16
42644,2,5069,0,DROP,BS7260,16
42658,1,6165,1,B+,BC5371,15
42846,3,5162,0,DROP,BS2126,15
42846,1,6120,1,B+,BS2126,17
42846,2,5241,0,DROP,BS2126,16
42846,2,5068,1,D-,BS2126,16
42846,3,5069,1,C-,BS2126,15
42846,1,8404,1,B,BS2126,17
42848,1,6156,1,A,BA5050,14
42858,4,5906,1,B,BJ6906,15
42872,1,8831,1,C-,ND6603,14
42874,1,5244,0,DROP,BS0411,17
42874,1,5241,1,A-,BS0411,17
42891,3,5167,0,DROP,BS7253,17
42891,3,5062,1,C-,BS7253,17
42892,2,8298,1,C,BS8171,13
43072,1,6127,1,B,BS6924,19
43074,2,5068,1,B,BS8171,15
43074,2,5185,0,DROP,BS8171,15
43077,1,5350,0,DROP,ND0407,18
43077,1,5243,1,B+,ND0407,18
43080,1,6170,1,B-,ND1206,18
43083,1,8831,1,A,ND1201,15
43094,1,8414,1,B,BS2522,15
43094,1,5350,0,DROP,BS2522,15
43094,1,5243,1,C-,BS2522,15
43108,1,5351,0,DROP,BS2522,16
43108,1,5243,1,A,BS2522,16
43112,1,8403,0,WP,ND1208,16
43117,1,5241,1,B-,BS7260,16
43117,1,5245,0,DROP,BS7260,16
43118,1,5243,1,D,BS2127,18
43118,1,5349,0,DROP,BS2127,18
43309,1,8414,0,WP,ND6357,19
43321,2,5068,1,A-,BS7253,16
43321,2,5185,0,DROP,BS7253,16
43320,2,5068,1,A-,BS7253,16
43320,2,5185,0,DROP,BS7253,16
43356,1,8404,1,C-,BS3312,16
83861,2,8294,1,C-,BA4253,16
43546,5,6615,1,C-,BB6127,19
43546,5,6621,0,DROP,BB6127,19
43549,1,5247,0,DROP,BS8171,15
43549,1,5241,1,A-,BS8171,15
43551,2,8294,1,D,BS5327,17
43551,3,6509,0,WP,ND6357,16
43552,1,5242,1,C+,BS2522,13
43552,1,5345,0,DROP,BS2522,13
43558,1,5241,1,C,BS8122,17
43558,1,5245,0,DROP,BS8122,17
43558,1,8834,1,B,BS8122,17
43568,2,5071,1,C,BS7252,19
43568,2,5073,0,DROP,BS7252,19
43571,3,5162,0,DROP,BS8122,14
43571,2,5068,0,F,BS8122,15
43571,3,5069,0,F,BS8122,14
43571,4,4979,0,WP,BS8122,15
43571,2,5185,0,DROP,BS8122,15
43571,4,4981,0,DROP,BS8122,15
43577,1,5243,0,WP,BA5194,15
43577,1,5348,0,DROP,BA5194,15
43578,1,8831,0,WF,ND1105,14
43580,1,8831,1,B-,BA4101,17
43582,1,8406,1,D-,ND1206,15
43582,1,6150,1,D,ND1206,15
43596,2,6437,1,B+,BC5363,16
43777,2,6490,1,A-,BS2120,17
43789,2,8288,1,C+,BS8156,13
43796,3,6506,1,B+,BS5327,17
43807,4,5126,0,DROP,BS7260,17
43807,4,4975,1,C,BS7260,17
43820,1,9781,1,C,BA4253,10
43825,1,5243,1,B,BS2121,15
43825,1,5351,0,DROP,BS2121,15
43833,1,8831,1,C+,BA4101,16
44020,2,6473,1,A-,BS2127,17
44020,1,5250,1,C+,BS2127,15
44020,1,5343,0,DROP,BS2127,15
44021,2,5068,0,WP,BS7260,17
44021,2,5241,0,DROP,BS7260,17
44030,1,8831,1,C+,ND8837,16
44046,2,8288,1,B-,ND1206,16
44048,3,6506,1,B-,BS8119,19
44053,1,8831,1,C+,ND1201,17
44060,1,8414,1,B+,BA5232,16
44063,2,6505,1,C+,BS6317,15
44063,1,8402,1,B+,BS6317,16
83860,6,11959,0,NC,ND1205,9
44254,2,5068,1,D+,BS2121,18
44254,2,5185,0,DROP,BS2121,18
44274,1,5248,1,C,BS2522,18
44274,1,5341,0,DROP,BS2522,18
44301,3,5166,0,DROP,ND1201,13
44301,3,5061,0,F,ND1201,13
44301,4,4974,1,D-,ND1201,15
44301,4,5143,0,DROP,ND1201,15
44492,4,4978,1,C,BS8122,16
44492,1,5342,0,DROP,ND8839,17
44492,4,4980,0,DROP,BS8122,16
44492,1,5249,1,C-,ND8839,17
44498,1,6120,1,C+,BS7252,16.5
44498,3,5164,0,DROP,BS7252,14
44498,3,5061,1,D-,BS7252,14
44499,1,8402,1,A-,ND6603,16
44513,1,5243,1,A-,BS3101,14
44513,1,5350,0,DROP,BS3101,14
44518,3,5060,1,A-,BS2120,17
44518,3,5064,0,DROP,BS2120,17
44519,1,5350,0,DROP,BS2127,16
44519,1,5243,1,B,BS2127,16
44722,2,5068,0,WP,BS7252,13
44722,2,5185,0,DROP,BS7252,13
44729,1,5247,0,DROP,ND1220,18
44729,1,5241,1,A,ND1220,18
44730,4,5144,0,DROP,BS2121,16
44730,4,4975,1,C,BS2121,16
44754,1,5345,0,DROP,BS2507,15
44754,1,5242,1,B,BS2507,15
44759,2,8285,1,A,BM5053,17.5
44758,2,8285,1,A,BM5053,17.5
44769,1,5342,0,DROP,BS2507,15
44769,1,5249,1,C+,BS2507,15
41251,1,5248,1,C,BS2121,13
41251,1,5341,0,DROP,BS2121,13
41251,5,14786,0,WF,BA3321,16
41261,2,8285,1,B,BS2127,16
41261,4,4981,0,DROP,BS2127,17
41261,3,5168,0,DROP,BS2127,15
41261,4,4979,1,D,BS2127,17
41261,3,5062,1,D+,BS2127,15
41264,4,5144,0,DROP,BS7253,14
41264,1,6147,1,C+,BS7253,17.5
41264,4,4975,1,B,BS7253,14
41266,1,6171,1,A-,BS5327,15
41268,1,6187,1,A,BS3310,19
41268,1,8832,1,C+,BS3310,19
41276,1,8833,0,WP,ND1201,15
41275,1,8833,0,WP,ND1201,15
41278,1,6147,1,B,BC5370,12
41283,3,5168,0,DROP,BS2127,16
41283,1,5249,1,D,BS2127,19
41283,3,5062,1,D+,BS2127,16
41283,1,5342,0,DROP,BS2127,19
41283,2,6491,1,B,BS2127,12
41288,1,6134,1,A-,ND1201,15
41289,1,6121,1,A-,BS2520,18
79601,2,11754,1,A,ND1205,6
41487,1,6120,1,A,BS2127,15
42726,1,9785,1,C+,BS7269,21.5
42748,1,6129,0,F,BA2129,14
42750,1,9782,1,C+,BS6308,16
42755,2,8303,1,B,BS2127,16
42755,3,5167,0,DROP,BS2127,15
42755,3,5062,1,C-,BS2127,15
42953,1,6160,0,FS,ND1201,9
42953,3,6091,1,A-,ND1201,12
42966,2,8288,1,C-,ND1206,16
42966,3,6513,1,D,ND1206,16
42966,1,8832,0,F,ND1206,15
43001,1,9782,1,B,BS2522,14
43001,2,5241,0,DROP,BS2126,17
43001,3,5061,1,D-,BS2126,17
43001,2,5068,1,D+,BS2126,17
43001,3,5166,0,DROP,BS2126,17
43009,1,5242,1,D-,BS3310,15
43009,3,5163,0,DROP,BS3310,13
43009,1,5346,0,DROP,BS3310,15
43009,3,5061,0,WP,BS3310,13
43010,1,5345,0,DROP,BS7257,17
43010,1,5242,1,A,BS7257,17
43187,4,6271,0,FS,ND1206,11
43196,2,8294,0,WP,BS2121,13
43196,1,9787,0,F,BS2121,16
43197,1,6121,0,WP,BM5105,19
43197,2,6438,0,FS,BM5105,16
43199,1,5249,1,B,BS2127,16
43199,1,5342,0,DROP,BS2127,16
43205,2,6438,1,B,BA5050,16.5
79618,1,8833,0,WP,BS7269,13.5
79618,5,7888,0,FN,BS7269,10
43226,1,5241,1,A-,BS2127,18
43226,1,5245,0,DROP,BS2127,18
43225,1,5241,1,A-,BS2127,18
43225,1,5245,0,DROP,BS2127,18
43232,1,9786,1,B,BS2522,16
43434,2,6501,1,A,BS8167,15.5
43445,1,6132,0,F,BS7257,15
43445,2,5067,0,I,BS7257,18
43445,2,5069,0,DROP,BS7257,18
43449,1,6167,1,C,BS8100,15
43449,3,6504,1,C+,BS8100,16
43454,1,5243,1,D+,BS7257,16.5
43454,1,5348,0,DROP,BS7257,16.5
43461,1,8408,1,D,ND8142,16
43461,2,8286,1,D,ND8142,13
43462,1,6120,1,A,BF5161,17
43471,4,4975,0,WP,BS2507,17
43471,4,5092,0,DROP,BS2507,17
43473,1,5242,1,B,BS7254,18
43473,1,5347,0,DROP,BS7254,18
43474,2,5069,0,DROP,BA4252,17
43474,2,5067,1,C,BA4252,17
43477,2,5071,0,F,BS3316,16
43477,2,5073,0,DROP,BS3316,16
43477,1,5351,0,DROP,BS3316,19
43477,1,5243,1,D-,BS3316,19
43671,3,6268,1,A-,BS7251,13
43688,2,8285,1,B+,BA5050,17
43694,1,5345,0,DROP,BS2522,20
43694,1,5242,1,B+,BS2522,20
43707,2,6444,1,A-,ND5368,16
43708,2,5072,1,D,BS3311,16
43708,2,5074,0,DROP,BS3311,16
43709,2,5067,1,C,BS3311,17
43709,2,5070,0,DROP,BS3311,17
43899,1,5243,0,WP,BS6260,15
43899,1,5349,0,DROP,BS6260,15
43903,2,8285,1,B+,BS2522,15
43906,1,9785,1,A-,ND1105,16.5
43905,1,9785,1,A-,ND1105,16.5
43907,3,6510,1,B-,BS8119,16
43907,1,8403,0,WP,ND0210,15
43907,1,6174,1,C+,ND0210,15
43937,4,6274,1,B,ND1206,14
43937,3,9889,0,WP,ND1206,17
43938,1,8407,1,B,BA5050,15
